variant_id,label,short_filter,short_risk_usd,switch_long_risk_usd,switch_buffer_mode,short_entry_until,trades,win_rate,pnl_usd,max_dd_usd,return_dd,profit_factor,avg_trade_usd,long_first_trades,short_first_trades,switch_count,long_pnl_usd,short_pnl_usd,switch_long_pnl_usd,gross_profit_usd,gross_loss_usd,legs,leg_short_pnl_usd,leg_switch_long_pnl_usd,jan_may_2026_trades,jan_may_2026_pnl_usd,jan_may_2026_max_dd_usd,jan_may_2026_win_rate,march_2026_trades,march_2026_pnl_usd,march_2026_max_dd_usd,march_2026_win_rate,last_5d_trades,last_5d_pnl_usd,last_5d_max_dd_usd,last_10d_trades,last_10d_pnl_usd,last_10d_max_dd_usd,last_20d_trades,last_20d_pnl_usd,last_20d_max_dd_usd,last_30d_trades,last_30d_pnl_usd,last_30d_max_dd_usd,last_50d_trades,last_50d_pnl_usd,last_50d_max_dd_usd,last_100d_trades,last_100d_pnl_usd,last_100d_max_dd_usd,last_200d_trades,last_200d_pnl_usd,last_200d_max_dd_usd,short_filter_evaluations,short_filter_rejections,short_time_guard_rejections,short_filter_lookahead_violations,short_filter_max_lag_minutes,pnl_usd_delta_vs_baseline,max_dd_usd_delta_vs_baseline,march_2026_pnl_usd_delta_vs_baseline,march_2026_max_dd_usd_delta_vs_baseline,last_5d_pnl_delta_vs_baseline,last_5d_dd_delta_vs_baseline,last_10d_pnl_delta_vs_baseline,last_10d_dd_delta_vs_baseline,last_20d_pnl_delta_vs_baseline,last_20d_dd_delta_vs_baseline,last_30d_pnl_delta_vs_baseline,last_30d_dd_delta_vs_baseline,last_50d_pnl_delta_vs_baseline,last_50d_dd_delta_vs_baseline,last_100d_pnl_delta_vs_baseline,last_100d_dd_delta_vs_baseline,last_200d_pnl_delta_vs_baseline,last_200d_dd_delta_vs_baseline,p0_recent_score,beats_baseline_30d_pnl,beats_baseline_30d_dd,improves_march_pnl
p0_st5_50_and_st15_20_bearish_sr250_lr500_buf2ticks_tgnone,"P0 st5_50_and_st15_20_bearish, short $250, switch long $500, buffer 2ticks, guard none",st5_50_and_st15_20_bearish,250.0,500.0,2ticks,none,1538,0.570221066319896,33979.539999999986,-11079.599999999999,3.0668562041950964,1.111572980322765,22.0933289986996,1071,467,169,32090.619999999995,1888.919999999997,2600.3399999999997,338529.44000000006,-304549.9,1707,1888.9199999999978,2600.339999999998,69,5860.639999999999,-3958.3599999999988,0.6231884057971014,13,-2727.0799999999995,-3958.3599999999997,0.38461538461538464,1,100.76,0.0,4,1117.3,-174.74,8,2147.3599999999997,-174.74,15,3150.4799999999996,-551.48,27,4586.759999999999,-1109.5200000000002,50,4119.799999999999,-3958.3600000000006,93,5148.039999999999,-4561.46,9905,9230,0,0,14.0,888.4599999999991,1044.8400000000001,-94.01999999999998,126.73999999999978,0.0,0.0,222.24,47.5,-200.26000000000022,47.5,-309.52000000000044,0.0,-798.5000000000009,-248.0400000000002,84.73999999999978,126.73999999999933,-237.44000000000415,0.0,2664.3409999999994,False,False,False
p0_st5_50_and_st15_20_bearish_sr250_lr500_buf2ticks_tg1030,"P0 st5_50_and_st15_20_bearish, short $250, switch long $500, buffer 2ticks, guard 10:30",st5_50_and_st15_20_bearish,250.0,500.0,2ticks,10:30,1489,0.5742108797850907,35577.47999999999,-10985.9,3.2384674901464594,1.1180030166865031,23.89353928811282,1085,404,159,31969.199999999983,3608.279999999997,2465.2599999999975,337073.84,-301496.36000000004,1648,3608.2799999999975,2465.259999999999,68,5760.879999999999,-3958.3599999999988,0.6176470588235294,13,-2727.0799999999995,-3958.3599999999997,0.38461538461538464,1,100.76,0.0,4,1117.3,-174.74,8,2147.3599999999997,-174.74,15,3150.4799999999996,-551.48,27,4586.759999999999,-1109.5200000000002,50,4119.799999999999,-3958.3600000000006,92,5048.280000000001,-4561.46,4499,3930,2078,0,14.0,2486.4000000000015,1138.539999999999,-94.01999999999998,126.73999999999978,0.0,0.0,222.24,47.5,-200.26000000000022,47.5,-309.52000000000044,0.0,-798.5000000000009,-248.0400000000002,84.73999999999978,126.73999999999933,-337.20000000000255,0.0,2824.1349999999998,False,False,False
p0_st5_50_and_st15_20_bearish_sr250_lr500_buf2ticks_tg1100,"P0 st5_50_and_st15_20_bearish, short $250, switch long $500, buffer 2ticks, guard 11:00",st5_50_and_st15_20_bearish,250.0,500.0,2ticks,11:00,1512,0.5714285714285714,34848.35999999999,-11032.799999999996,3.158614313682837,1.1149838193489823,23.04785714285714,1078,434,164,31813.39999999999,3034.959999999997,2826.939999999999,337920.22000000003,-303071.86,1676,3034.9599999999964,2826.9399999999982,69,5860.639999999999,-3958.3599999999988,0.6231884057971014,13,-2727.0799999999995,-3958.3599999999997,0.38461538461538464,1,100.76,0.0,4,1117.3,-174.74,8,2147.3599999999997,-174.74,15,3150.4799999999996,-551.48,27,4586.759999999999,-1109.5200000000002,50,4119.799999999999,-3958.3600000000006,93,5148.039999999999,-4561.46,6163,5540,1221,0,14.0,1757.280000000006,1091.640000000003,-94.01999999999998,126.73999999999978,0.0,0.0,222.24,47.5,-200.26000000000022,47.5,-309.52000000000044,0.0,-798.5000000000009,-248.0400000000002,84.73999999999978,126.73999999999933,-237.44000000000415,0.0,2751.223,False,False,False
p0_st5_50_and_st15_20_bearish_sr250_lr500_buf0_25r_tgnone,"P0 st5_50_and_st15_20_bearish, short $250, switch long $500, buffer 0.25r, guard none",st5_50_and_st15_20_bearish,250.0,500.0,0.25r,none,1538,0.5630689206762028,33730.21999999999,-11011.519999999995,3.0631756560402197,1.1139666753208244,21.931222366710003,1071,467,127,30848.799999999996,2881.419999999997,1358.5199999999995,329695.86,-295965.64,1665,2881.419999999997,1358.5199999999998,69,5548.560000000001,-3958.3599999999988,0.6086956521739131,13,-2727.0799999999995,-3958.3599999999997,0.38461538461538464,1,100.76,0.0,4,1117.3,-174.74,8,1457.1,-174.74,15,2460.2200000000003,-551.48,27,4166.459999999999,-1052.4,50,3699.5,-3958.3600000000006,93,4602.200000000001,-4561.46,9905,9230,0,0,14.0,639.1399999999994,1112.9200000000037,-94.01999999999998,126.73999999999978,0.0,0.0,222.24,47.5,-890.52,47.5,-999.7799999999997,0.0,-1218.800000000001,-190.92000000000007,-335.5599999999995,126.73999999999933,-783.2800000000025,0.0,1949.1490000000001,False,False,False
p0_st5_50_and_st15_20_bearish_sr250_lr500_buf0_25r_tg1030,"P0 st5_50_and_st15_20_bearish, short $250, switch long $500, buffer 0.25r, guard 10:30",st5_50_and_st15_20_bearish,250.0,500.0,0.25r,10:30,1489,0.5674949630624581,35074.29999999999,-12092.819999999994,2.900423557119018,1.1194753756251339,23.55560779046339,1085,404,120,30632.019999999993,4442.279999999997,1128.0799999999997,328643.58,-293569.2799999999,1609,4442.279999999999,1128.0800000000008,68,5448.799999999999,-3958.3599999999988,0.6029411764705882,13,-2727.0799999999995,-3958.3599999999997,0.38461538461538464,1,100.76,0.0,4,1117.3,-174.74,8,1457.1,-174.74,15,2460.2200000000003,-551.48,27,4166.459999999999,-1052.4,50,3699.5,-3958.3600000000006,92,4502.4400000000005,-4561.46,4499,3930,2078,0,14.0,1983.2200000000012,31.62000000000444,-94.01999999999998,126.73999999999978,0.0,0.0,222.24,47.5,-890.52,47.5,-999.7799999999997,0.0,-1218.800000000001,-190.92000000000007,-335.5599999999995,126.73999999999933,-883.0400000000027,0.0,2083.5570000000002,False,False,False
p0_st5_50_and_st15_20_bearish_sr250_lr500_buf0_25r_tg1100,"P0 st5_50_and_st15_20_bearish, short $250, switch long $500, buffer 0.25r, guard 11:00",st5_50_and_st15_20_bearish,250.0,500.0,0.25r,11:00,1512,0.5648148148148148,33702.63999999999,-12142.299999999996,2.775638882254598,1.114073363938704,22.290105820105815,1078,434,125,29995.179999999993,3707.4599999999964,1008.7199999999993,329149.7,-295447.05999999994,1637,3707.4599999999964,1008.7199999999996,69,5548.560000000001,-3958.3599999999988,0.6086956521739131,13,-2727.0799999999995,-3958.3599999999997,0.38461538461538464,1,100.76,0.0,4,1117.3,-174.74,8,1457.1,-174.74,15,2460.2200000000003,-551.48,27,4166.459999999999,-1052.4,50,3699.5,-3958.3600000000006,93,4602.200000000001,-4561.46,6163,5540,1221,0,14.0,611.560000000005,-17.859999999996944,-94.01999999999998,126.73999999999978,0.0,0.0,222.24,47.5,-890.52,47.5,-999.7799999999997,0.0,-1218.800000000001,-190.92000000000007,-335.5599999999995,126.73999999999933,-783.2800000000025,0.0,1946.3910000000005,False,False,False
p0_st5_50_and_st15_20_bearish_sr250_lr750_buf0_tgnone,"P0 st5_50_and_st15_20_bearish, short $250, switch long $750, buffer 0, guard none",st5_50_and_st15_20_bearish,250.0,750.0,0,none,1538,0.5786736020806242,34504.520000000004,-13479.699999999997,2.5597394600770054,1.1073034802947581,22.43466840052016,1071,467,170,32367.599999999995,2136.919999999997,2877.319999999998,356064.64,-321560.12,1708,2136.919999999998,2877.3199999999993,69,6521.459999999999,-3958.3599999999988,0.6231884057971014,13,-2727.0799999999995,-3958.3599999999997,0.38461538461538464,1,100.76,0.0,4,1117.3,-174.74,8,2589.62,-174.74000000000024,15,3592.74,-551.48,27,4987.539999999999,-1151.0000000000002,50,4520.58,-3958.3600000000006,93,6098.139999999999,-4561.46,9905,9230,0,0,14.0,1413.4400000000169,-1355.2599999999984,-94.01999999999998,126.73999999999978,0.0,0.0,222.24,47.5,242.0,47.49999999999977,132.73999999999978,0.0,-397.72000000000116,-289.5200000000002,485.52000000000044,126.73999999999933,712.6599999999962,0.0,3159.0990000000015,True,False,False
p0_st5_50_and_st15_20_bearish_sr250_lr750_buf0_tg1030,"P0 st5_50_and_st15_20_bearish, short $250, switch long $750, buffer 0, guard 10:30",st5_50_and_st15_20_bearish,250.0,750.0,0,10:30,1489,0.5822699798522498,36175.759999999995,-12852.779999999997,2.8146253184136043,1.1139464357484745,24.29533915379449,1085,404,160,32321.479999999985,3854.2799999999975,2817.5399999999995,353656.16000000003,-317480.4,1649,3854.2799999999975,2817.5399999999972,68,6421.699999999999,-3958.3599999999988,0.6176470588235294,13,-2727.0799999999995,-3958.3599999999997,0.38461538461538464,1,100.76,0.0,4,1117.3,-174.74,8,2589.62,-174.74000000000024,15,3592.74,-551.48,27,4987.539999999999,-1151.0000000000002,50,4520.58,-3958.3600000000006,92,5998.380000000001,-4561.46,4499,3930,2078,0,14.0,3084.6800000000076,-728.3399999999983,-94.01999999999998,126.73999999999978,0.0,0.0,222.24,47.5,242.0,47.49999999999977,132.73999999999978,0.0,-397.72000000000116,-289.5200000000002,485.52000000000044,126.73999999999933,612.8999999999978,0.0,3326.2230000000004,True,False,False
p0_st5_50_and_st15_20_bearish_sr250_lr750_buf0_tg1100,"P0 st5_50_and_st15_20_bearish, short $250, switch long $750, buffer 0, guard 11:00",st5_50_and_st15_20_bearish,250.0,750.0,0,11:00,1512,0.580026455026455,35677.0,-12852.779999999997,2.7758197059313243,1.1116640043036823,23.59589947089947,1078,434,165,32394.03999999999,3282.959999999997,3407.5799999999995,355180.14,-319503.14,1677,3282.9599999999964,3407.580000000001,69,6521.459999999999,-3958.3599999999988,0.6231884057971014,13,-2727.0799999999995,-3958.3599999999997,0.38461538461538464,1,100.76,0.0,4,1117.3,-174.74,8,2589.62,-174.74000000000024,15,3592.74,-551.48,27,4987.539999999999,-1151.0000000000002,50,4520.58,-3958.3600000000006,93,6098.139999999999,-4561.46,6163,5540,1221,0,14.0,2585.920000000013,-728.3399999999983,-94.01999999999998,126.73999999999978,0.0,0.0,222.24,47.5,242.0,47.49999999999977,132.73999999999978,0.0,-397.72000000000116,-289.5200000000002,485.52000000000044,126.73999999999933,712.6599999999962,0.0,3276.347000000001,True,False,False
p0_st5_50_and_st15_20_bearish_sr250_lr750_buf2ticks_tgnone,"P0 st5_50_and_st15_20_bearish, short $250, switch long $750, buffer 2ticks, guard none",st5_50_and_st15_20_bearish,250.0,750.0,2ticks,none,1538,0.577373211963589,33618.34,-13479.699999999997,2.493997640897053,1.1043853189610235,21.858478543563066,1071,467,169,31729.419999999995,1888.919999999997,2239.1399999999985,355678.38,-322060.04,1707,1888.9199999999978,2239.1399999999994,69,6433.459999999999,-3958.3599999999988,0.6231884057971014,13,-2727.0799999999995,-3958.3599999999997,0.38461538461538464,1,100.76,0.0,4,1117.3,-174.74,8,2589.62,-174.74000000000024,15,3592.74,-551.48,27,4899.539999999999,-1239.0000000000002,50,4432.58,-3958.3600000000006,93,6010.139999999999,-4561.46,9905,9230,0,0,14.0,527.2600000000093,-1355.2599999999984,-94.01999999999998,126.73999999999978,0.0,0.0,222.24,47.5,242.0,47.49999999999977,132.73999999999978,0.0,-485.72000000000116,-377.5200000000002,397.52000000000044,126.73999999999933,624.6599999999962,0.0,3070.4810000000007,True,False,False
p0_st5_50_and_st15_20_bearish_sr250_lr750_buf2ticks_tg1030,"P0 st5_50_and_st15_20_bearish, short $250, switch long $750, buffer 2ticks, guard 10:30",st5_50_and_st15_20_bearish,250.0,750.0,2ticks,10:30,1489,0.5809267965077233,35297.579999999994,-12852.779999999997,2.7462992442102023,1.1110055490226567,23.705560779046337,1085,404,159,31689.299999999985,3608.279999999997,2185.359999999999,353277.9,-317980.31999999995,1648,3608.2799999999975,2185.359999999998,68,6333.699999999999,-3958.3599999999988,0.6176470588235294,13,-2727.0799999999995,-3958.3599999999997,0.38461538461538464,1,100.76,0.0,4,1117.3,-174.74,8,2589.62,-174.74000000000024,15,3592.74,-551.48,27,4899.539999999999,-1239.0000000000002,50,4432.58,-3958.3600000000006,92,5910.380000000001,-4561.46,4499,3930,2078,0,14.0,2206.5000000000073,-728.3399999999983,-94.01999999999998,126.73999999999978,0.0,0.0,222.24,47.5,242.0,47.49999999999977,132.73999999999978,0.0,-485.72000000000116,-377.5200000000002,397.52000000000044,126.73999999999933,524.8999999999978,0.0,3238.405,True,False,False
p0_st5_50_and_st15_20_bearish_sr250_lr750_buf2ticks_tg1100,"P0 st5_50_and_st15_20_bearish, short $250, switch long $750, buffer 2ticks, guard 11:00",st5_50_and_st15_20_bearish,250.0,750.0,2ticks,11:00,1512,0.5787037037037037,34790.81999999999,-12852.779999999997,2.7068711982932876,1.108720272862391,23.00980158730158,1078,434,164,31755.85999999999,3034.959999999997,2769.399999999999,354793.88,-320003.05999999994,1676,3034.9599999999964,2769.3999999999996,69,6433.459999999999,-3958.3599999999988,0.6231884057971014,13,-2727.0799999999995,-3958.3599999999997,0.38461538461538464,1,100.76,0.0,4,1117.3,-174.74,8,2589.62,-174.74000000000024,15,3592.74,-551.48,27,4899.539999999999,-1239.0000000000002,50,4432.58,-3958.3600000000006,93,6010.139999999999,-4561.46,6163,5540,1221,0,14.0,1699.7400000000052,-728.3399999999983,-94.01999999999998,126.73999999999978,0.0,0.0,222.24,47.5,242.0,47.49999999999977,132.73999999999978,0.0,-485.72000000000116,-377.5200000000002,397.52000000000044,126.73999999999933,624.6599999999962,0.0,3187.7290000000003,True,False,False
p0_st5_50_and_st15_20_bearish_sr250_lr750_buf0_25r_tgnone,"P0 st5_50_and_st15_20_bearish, short $250, switch long $750, buffer 0.25r, guard none",st5_50_and_st15_20_bearish,250.0,750.0,0.25r,none,1538,0.5682704811443433,34868.5,-12631.779999999997,2.7603789806345587,1.114198313656885,22.671326397919376,1071,467,127,31987.079999999984,2881.419999999997,2496.7999999999993,340201.38,-305332.88,1665,2881.419999999997,2496.8,69,6055.6,-3958.3599999999988,0.6231884057971014,13,-2727.0799999999995,-3958.3599999999997,0.38461538461538464,1,100.76,0.0,4,1117.3,-174.74,8,1734.36,-174.74,15,2737.4800000000005,-551.48,27,4348.98,-1147.14,50,3882.0199999999995,-3958.3600000000006,93,5290.52,-4561.46,9905,9230,0,0,14.0,1777.4200000000128,-507.3399999999983,-94.01999999999998,126.73999999999978,0.0,0.0,222.24,47.5,-613.26,47.5,-722.5199999999995,0.0,-1036.2800000000007,-285.6600000000001,-153.03999999999996,126.73999999999933,-94.96000000000276,0.0,2340.2370000000014,False,False,False
p0_st5_50_and_st15_20_bearish_sr250_lr750_buf0_25r_tg1030,"P0 st5_50_and_st15_20_bearish, short $250, switch long $750, buffer 0.25r, guard 10:30",st5_50_and_st15_20_bearish,250.0,750.0,0.25r,10:30,1489,0.5715245130960376,36121.719999999994,-13713.079999999994,2.634106998573625,1.1193735421473303,24.25904633982538,1085,404,120,31679.43999999999,4442.279999999997,2175.4999999999995,338715.74000000005,-302594.01999999996,1609,4442.279999999999,2175.5000000000014,68,5955.84,-3958.3599999999988,0.6176470588235294,13,-2727.0799999999995,-3958.3599999999997,0.38461538461538464,1,100.76,0.0,4,1117.3,-174.74,8,1734.36,-174.74,15,2737.4800000000005,-551.48,27,4348.98,-1147.14,50,3882.0199999999995,-3958.3600000000006,92,5190.76,-4561.46,4499,3930,2078,0,14.0,3030.6400000000067,-1588.6399999999958,-94.01999999999998,126.73999999999978,0.0,0.0,222.24,47.5,-613.26,47.5,-722.5199999999995,0.0,-1036.2800000000007,-285.6600000000001,-153.03999999999996,126.73999999999933,-194.72000000000298,0.0,2465.559000000001,False,False,False
p0_st5_50_and_st15_20_bearish_sr250_lr750_buf0_25r_tg1100,"P0 st5_50_and_st15_20_bearish, short $250, switch long $750, buffer 0.25r, guard 11:00",st5_50_and_st15_20_bearish,250.0,750.0,0.25r,11:00,1512,0.5687830687830688,34645.14,-13762.559999999994,2.5173470633370547,1.1136429806939252,22.913452380952382,1078,434,125,30937.679999999986,3707.4599999999964,1951.219999999998,339504.62000000005,-304859.48,1637,3707.4599999999964,1951.2200000000003,69,6055.6,-3958.3599999999988,0.6231884057971014,13,-2727.0799999999995,-3958.3599999999997,0.38461538461538464,1,100.76,0.0,4,1117.3,-174.74,8,1734.36,-174.74,15,2737.4800000000005,-551.48,27,4348.98,-1147.14,50,3882.0199999999995,-3958.3600000000006,93,5290.52,-4561.46,6163,5540,1221,0,14.0,1554.0600000000122,-1638.1199999999953,-94.01999999999998,126.73999999999978,0.0,0.0,222.24,47.5,-613.26,47.5,-722.5199999999995,0.0,-1036.2800000000007,-285.6600000000001,-153.03999999999996,126.73999999999933,-94.96000000000276,0.0,2317.9010000000017,False,False,False
p0_st5_50_and_st15_20_bearish_sr350_lr500_buf0_tgnone,"P0 st5_50_and_st15_20_bearish, short $350, switch long $500, buffer 0, guard none",st5_50_and_st15_20_bearish,350.0,500.0,0,none,1660,0.5668674698795181,36995.67999999999,-10518.08,3.517341568042836,1.1113562103356291,22.286554216867465,1071,589,201,30851.039999999986,6144.639999999994,1360.7599999999984,369223.94000000006,-332228.25999999995,1861,6144.639999999994,1360.7599999999995,78,7508.52,-3440.099999999999,0.6410256410256411,15,-1839.56,-3440.1000000000004,0.4666666666666667,1,100.76,0.0,4,1117.3,-174.74,10,2609.6400000000003,-174.73999999999978,17,3612.76,-551.48,30,5188.5599999999995,-1223.2600000000004,55,5609.120000000001,-3440.1000000000004,103,6598.9400000000005,-4561.46,9905,9230,0,0,14.0,3904.600000000006,1606.3599999999988,793.4999999999995,644.9999999999991,0.0,0.0,222.24,47.5,262.02000000000044,47.50000000000023,152.76000000000022,0.0,-196.70000000000073,-361.7800000000004,1574.0600000000013,644.9999999999995,1213.4599999999973,0.0,3650.1150000000007,True,False,True
p0_st5_50_and_st15_20_bearish_sr350_lr500_buf0_tg1030,"P0 st5_50_and_st15_20_bearish, short $350, switch long $500, buffer 0, guard 10:30",st5_50_and_st15_20_bearish,350.0,500.0,0,10:30,1586,0.573139974779319,40114.71999999998,-10402.84,3.8561315948337165,1.1232705662618874,25.293013871374516,1085,501,188,30829.55999999999,9285.159999999996,1325.6199999999985,365534.82,-325420.1,1774,9285.159999999996,1325.6199999999997,76,7226.24,-3440.0999999999995,0.631578947368421,15,-1839.56,-3440.1000000000004,0.4666666666666667,1,100.76,0.0,4,1117.3,-174.74,10,2609.6400000000003,-174.73999999999978,17,3612.76,-551.48,30,5188.5599999999995,-1223.2600000000004,55,5609.120000000001,-3440.1000000000004,100,6379.9,-4561.46,4499,3930,2078,0,14.0,7023.639999999992,1721.5999999999985,793.4999999999995,644.9999999999991,0.0,0.0,222.24,47.5,262.02000000000044,47.50000000000023,152.76000000000022,0.0,-196.70000000000073,-361.7800000000004,1574.0600000000013,644.9999999999995,994.4199999999964,0.0,3962.0189999999993,True,False,True
p0_st5_50_and_st15_20_bearish_sr350_lr500_buf0_tg1100,"P0 st5_50_and_st15_20_bearish, short $350, switch long $500, buffer 0, guard 11:00",st5_50_and_st15_20_bearish,350.0,500.0,0,11:00,1623,0.5693160813308688,39124.65999999998,-10477.06,3.734316688078524,1.1191139319970904,24.10638324091188,1078,545,195,30829.559999999983,8295.099999999995,1843.0999999999988,367588.84,-328464.17999999993,1818,8295.099999999993,1843.099999999998,77,7425.76,-3440.099999999999,0.6363636363636364,15,-1839.56,-3440.1000000000004,0.4666666666666667,1,100.76,0.0,4,1117.3,-174.74,10,2609.6400000000003,-174.73999999999978,17,3612.76,-551.48,30,5188.5599999999995,-1223.2600000000004,55,5609.120000000001,-3440.1000000000004,102,6516.180000000002,-4561.46,6163,5540,1221,0,14.0,6033.5799999999945,1647.3799999999992,793.4999999999995,644.9999999999991,0.0,0.0,222.24,47.5,262.02000000000044,47.50000000000023,152.76000000000022,0.0,-196.70000000000073,-361.7800000000004,1574.0600000000013,644.9999999999995,1130.699999999999,0.0,3863.013,True,False,True
p0_st5_50_and_st15_20_bearish_sr350_lr500_buf2ticks_tgnone,"P0 st5_50_and_st15_20_bearish, short $350, switch long $500, buffer 2ticks, guard none",st5_50_and_st15_20_bearish,350.0,500.0,2ticks,none,1660,0.5668674698795181,36115.75999999999,-10646.48,3.392272375470577,1.108536117649654,21.756481927710837,1071,589,200,30309.119999999984,5806.639999999994,818.8399999999984,368869.14,-332753.38,1860,5806.639999999994,818.8399999999981,78,7442.52,-3440.099999999999,0.6410256410256411,15,-1839.56,-3440.1000000000004,0.4666666666666667,1,100.76,0.0,4,1117.3,-174.74,10,2609.6400000000003,-174.73999999999978,17,3612.76,-551.48,30,5122.5599999999995,-1289.2600000000004,55,5543.120000000001,-3440.1000000000004,103,6532.9400000000005,-4561.46,9905,9230,0,0,14.0,3024.6800000000003,1477.9599999999991,793.4999999999995,644.9999999999991,0.0,0.0,222.24,47.5,262.02000000000044,47.50000000000023,152.76000000000022,0.0,-262.7000000000007,-427.7800000000004,1508.0600000000013,644.9999999999995,1147.4599999999973,0.0,3562.123,True,False,True
p0_st5_50_and_st15_20_bearish_sr350_lr500_buf2ticks_tg1030,"P0 st5_50_and_st15_20_bearish, short $350, switch long $500, buffer 2ticks, guard 10:30",st5_50_and_st15_20_bearish,350.0,500.0,2ticks,10:30,1586,0.573139974779319,39264.05999999998,-10737.119999999999,3.656852116768741,1.1204729587345157,24.756658259773005,1085,501,187,30310.39999999999,8953.659999999996,806.4599999999996,365180.02,-325915.95999999996,1773,8953.659999999996,806.4599999999982,76,7160.24,-3440.0999999999995,0.631578947368421,15,-1839.56,-3440.1000000000004,0.4666666666666667,1,100.76,0.0,4,1117.3,-174.74,10,2609.6400000000003,-174.73999999999978,17,3612.76,-551.48,30,5122.5599999999995,-1289.2600000000004,55,5543.120000000001,-3440.1000000000004,100,6313.9,-4561.46,4499,3930,2078,0,14.0,6172.979999999996,1387.3199999999997,793.4999999999995,644.9999999999991,0.0,0.0,222.24,47.5,262.02000000000044,47.50000000000023,152.76000000000022,0.0,-262.7000000000007,-427.7800000000004,1508.0600000000013,644.9999999999995,928.4199999999964,0.0,3876.953,True,False,True
p0_st5_50_and_st15_20_bearish_sr350_lr500_buf2ticks_tg1100,"P0 st5_50_and_st15_20_bearish, short $350, switch long $500, buffer 2ticks, guard 11:00",st5_50_and_st15_20_bearish,350.0,500.0,2ticks,11:00,1623,0.5693160813308688,38244.73999999998,-10811.34,3.5374652910740005,1.1162491910831147,23.56422674060381,1078,545,194,30287.63999999999,7957.099999999995,1301.1799999999987,367234.04000000004,-328989.29999999993,1817,7957.099999999994,1301.1799999999985,77,7359.76,-3440.099999999999,0.6363636363636364,15,-1839.56,-3440.1000000000004,0.4666666666666667,1,100.76,0.0,4,1117.3,-174.74,10,2609.6400000000003,-174.73999999999978,17,3612.76,-551.48,30,5122.5599999999995,-1289.2600000000004,55,5543.120000000001,-3440.1000000000004,102,6450.180000000002,-4561.46,6163,5540,1221,0,14.0,5153.659999999996,1313.0999999999985,793.4999999999995,644.9999999999991,0.0,0.0,222.24,47.5,262.02000000000044,47.50000000000023,152.76000000000022,0.0,-262.7000000000007,-427.7800000000004,1508.0600000000013,644.9999999999995,1064.699999999999,0.0,3775.0209999999997,True,False,True
p0_st5_50_and_st15_20_bearish_sr350_lr500_buf0_25r_tgnone,"P0 st5_50_and_st15_20_bearish, short $350, switch long $500, buffer 0.25r, guard none",st5_50_and_st15_20_bearish,350.0,500.0,0.25r,none,1660,0.5548192771084337,37172.69999999999,-10623.52,3.49909446209919,1.114282076006172,22.39319277108433,1071,589,149,29467.05999999999,7705.639999999992,-23.22000000000071,362444.18000000005,-325271.48,1809,7705.639999999994,-23.220000000000255,78,7037.9400000000005,-3440.099999999999,0.6282051282051282,15,-1839.56,-3440.1000000000004,0.4666666666666667,1,100.76,0.0,4,1117.3,-174.74,10,1707.3799999999999,-373.98,17,2710.5,-551.48,30,4561.26,-1052.4,55,4981.82,-3440.1000000000004,103,5855.100000000002,-4561.46,9905,9230,0,0,14.0,4081.6200000000026,1500.9199999999983,793.4999999999995,644.9999999999991,0.0,0.0,222.24,47.5,-640.24,-151.74,-749.5,0.0,-824.0,-190.92000000000007,946.7600000000002,644.9999999999995,469.619999999999,0.0,2765.5570000000002,False,False,True
p0_st5_50_and_st15_20_bearish_sr350_lr500_buf0_25r_tg1030,"P0 st5_50_and_st15_20_bearish, short $350, switch long $500, buffer 0.25r, guard 10:30",st5_50_and_st15_20_bearish,350.0,500.0,0.25r,10:30,1586,0.5605296343001261,40217.41999999998,-11951.619999999999,3.3650182987745576,1.1261742059911308,25.357767969735168,1085,501,140,29520.259999999984,10697.159999999996,16.319999999999027,358962.6,-318745.17999999993,1726,10697.159999999996,16.31999999999948,76,6755.66,-3440.099999999999,0.618421052631579,15,-1839.56,-3440.1000000000004,0.4666666666666667,1,100.76,0.0,4,1117.3,-174.74,10,1707.3799999999999,-373.98,17,2710.5,-551.48,30,4561.26,-1052.4,55,4981.82,-3440.1000000000004,100,5636.0599999999995,-4561.46,4499,3930,2078,0,14.0,7126.339999999989,172.8199999999997,793.4999999999995,644.9999999999991,0.0,0.0,222.24,47.5,-640.24,-151.74,-749.5,0.0,-824.0,-190.92000000000007,946.7600000000002,644.9999999999995,250.5799999999963,0.0,3070.028999999999,False,False,True
p0_st5_50_and_st15_20_bearish_sr350_lr500_buf0_25r_tg1100,"P0 st5_50_and_st15_20_bearish, short $350, switch long $500, buffer 0.25r, guard 11:00",st5_50_and_st15_20_bearish,350.0,500.0,0.25r,11:00,1623,0.5569932224276032,38253.779999999984,-12025.839999999998,3.1809653213413775,1.1186621517672026,23.569796672828087,1078,545,146,28869.179999999997,9384.599999999995,-117.28000000000134,360629.36,-322375.58,1769,9384.599999999995,-117.28000000000088,77,6955.18,-3440.099999999999,0.6233766233766234,15,-1839.56,-3440.1000000000004,0.4666666666666667,1,100.76,0.0,4,1117.3,-174.74,10,1707.3799999999999,-373.98,17,2710.5,-551.48,30,4561.26,-1052.4,55,4981.82,-3440.1000000000004,102,5772.34,-4561.46,6163,5540,1221,0,14.0,5162.699999999997,98.60000000000036,793.4999999999995,644.9999999999991,0.0,0.0,222.24,47.5,-640.24,-151.74,-749.5,0.0,-824.0,-190.92000000000007,946.7600000000002,644.9999999999995,386.85999999999694,0.0,2873.665,False,False,True
