variant_id,variant_label,sequence_id,ny_date,orb_minutes,short_tp_r,long_tp_r,short_filter,short_risk_usd,switch_long_risk_usd,switch_buffer_mode,short_entry_until,first_side,switched_to_long,leg_count,signal_ts,entry_ts,exit_ts,exit_reason,side,long_pnl_usd,short_pnl_usd,switch_long_pnl_usd,pnl_usd,pnl_net_usd,label,contracts_used,orb_high,orb_low,orb_range_pts
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-06-04,2025-06-04,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,True,2,2025-06-04 14:10:00+00:00,2025-06-04 14:11:00+00:00,2025-06-04 19:00:00+00:00,SWITCH_TO_LONG+TIME_EXIT,SHORT,-130.96,-226.74,-130.96,-357.70000000000005,-357.70000000000005,0,5,21793.5,21716.75,76.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-06-05,2025-06-05,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,True,2,2025-06-05 13:52:00+00:00,2025-06-05 13:53:00+00:00,2025-06-05 19:00:00+00:00,SWITCH_TO_LONG+TIME_EXIT,SHORT,-1020.72,-261.74,-1020.72,-1282.46,-1282.46,0,4,21840.0,21735.0,105.0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-06-06,2025-06-06,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-06-06 13:47:00+00:00,2025-06-06 13:48:00+00:00,2025-06-06 19:00:00+00:00,TIME_EXIT,LONG,-96.48,0.0,0.0,-96.48,-96.48,0,2,21852.25,21768.0,84.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-06-09,2025-06-09,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-06-09 13:55:00+00:00,2025-06-09 13:56:00+00:00,2025-06-09 19:00:00+00:00,TIME_EXIT,LONG,312.78000000000003,0.0,0.0,312.78000000000003,312.78000000000003,1,3,21815.0,21750.25,64.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-06-10,2025-06-10,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-06-10 13:53:00+00:00,2025-06-10 13:54:00+00:00,2025-06-10 19:00:00+00:00,TIME_EXIT,LONG,354.78000000000003,0.0,0.0,354.78000000000003,354.78000000000003,1,3,21886.5,21818.0,68.5
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-06-11,2025-06-11,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,True,2,2025-06-11 13:50:00+00:00,2025-06-11 13:51:00+00:00,2025-06-11 19:00:00+00:00,SWITCH_TO_LONG+TIME_EXIT,SHORT,-1658.7,-292.48,-1658.7,-1951.18,-1951.18,0,7,22024.75,21960.0,64.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-06-12,2025-06-12,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-06-12 13:50:00+00:00,2025-06-12 13:51:00+00:00,2025-06-12 19:00:00+00:00,TIME_EXIT,LONG,299.28000000000003,0.0,0.0,299.28000000000003,299.28000000000003,1,3,21884.75,21816.0,68.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-06-13,2025-06-13,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,True,2,2025-06-13 14:30:00+00:00,2025-06-13 14:31:00+00:00,2025-06-13 19:00:00+00:00,SWITCH_TO_LONG+TIME_EXIT,SHORT,-543.48,-354.24,-543.48,-897.72,-897.72,0,3,21788.25,21663.5,124.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-06-16,2025-06-16,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-06-16 13:46:00+00:00,2025-06-16 13:47:00+00:00,2025-06-16 19:00:00+00:00,TIME_EXIT,LONG,258.52,0.0,0.0,258.52,258.52,1,2,22098.75,22013.5,85.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-06-17,2025-06-17,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-06-17 14:12:00+00:00,2025-06-17 14:13:00+00:00,2025-06-17 19:00:00+00:00,TIME_EXIT,LONG,-555.48,0.0,0.0,-555.48,-555.48,0,2,22110.0,22029.0,81.0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-06-18,2025-06-18,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-06-18 13:50:00+00:00,2025-06-18 13:51:00+00:00,2025-06-18 19:00:00+00:00,TIME_EXIT,LONG,-516.72,0.0,0.0,-516.72,-516.72,0,3,21995.75,21926.5,69.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-06-19,2025-06-19,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2025-06-19 13:47:00+00:00,2025-06-19 13:48:00+00:00,2025-06-19 22:02:00+00:00,TIME_EXIT,SHORT,0.0,-458.48,0.0,-458.48,-458.48,0,2,21786.75,21716.0,70.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-06-20,2025-06-20,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2025-06-20 14:00:00+00:00,2025-06-20 14:01:00+00:00,2025-06-20 15:01:00+00:00,TP_2R,SHORT,0.0,449.26,0.0,449.26,449.26,1,1,22130.75,22040.0,90.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-06-23,2025-06-23,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-06-23 13:48:00+00:00,2025-06-23 13:49:00+00:00,2025-06-23 19:00:00+00:00,TIME_EXIT,LONG,276.76,0.0,0.0,276.76,276.76,1,1,21885.5,21758.5,127.0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-06-24,2025-06-24,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-06-24 13:48:00+00:00,2025-06-24 13:49:00+00:00,2025-06-24 19:00:00+00:00,TIME_EXIT,LONG,569.28,0.0,0.0,569.28,569.28,1,3,22327.75,22260.0,67.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-06-25,2025-06-25,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2025-06-25 14:15:00+00:00,2025-06-25 14:16:00+00:00,2025-06-25 19:00:00+00:00,TIME_EXIT,SHORT,0.0,212.52,0.0,212.52,212.52,1,2,22548.25,22490.25,58.0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-06-26,2025-06-26,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,True,2,2025-06-26 13:51:00+00:00,2025-06-26 13:52:00+00:00,2025-06-26 19:00:00+00:00,SWITCH_TO_LONG+TIME_EXIT,SHORT,761.04,-336.48,761.04,424.55999999999995,424.55999999999995,1,6,22566.5,22495.0,71.5
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-06-27,2025-06-27,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-06-27 13:55:00+00:00,2025-06-27 13:56:00+00:00,2025-06-27 19:00:00+00:00,TIME_EXIT,LONG,-1074.96,0.0,0.0,-1074.96,-1074.96,0,4,22743.0,22682.0,61.0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-06-30,2025-06-30,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2025-06-30 13:50:00+00:00,2025-06-30 13:51:00+00:00,2025-06-30 19:00:00+00:00,TIME_EXIT,SHORT,0.0,-200.48,0.0,-200.48,-200.48,0,2,22875.5,22801.25,74.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-07-01,2025-07-01,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-07-01 13:51:00+00:00,2025-07-01 13:52:00+00:00,2025-07-01 19:00:00+00:00,TIME_EXIT,LONG,-1278.7,0.0,0.0,-1278.7,-1278.7,0,5,22821.25,22779.75,41.5
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-07-02,2025-07-02,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-07-02 13:46:00+00:00,2025-07-02 13:47:00+00:00,2025-07-02 19:00:00+00:00,TIME_EXIT,LONG,636.78,0.0,0.0,636.78,636.78,1,3,22707.25,22650.75,56.5
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-07-03,2025-07-03,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-07-03 13:52:00+00:00,2025-07-03 13:53:00+00:00,2025-07-03 22:02:00+00:00,TIME_EXIT,LONG,242.28000000000003,0.0,0.0,242.28000000000003,242.28000000000003,1,3,22986.0,22929.75,56.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-07-08,2025-07-08,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,True,2,2025-07-08 14:00:00+00:00,2025-07-08 14:01:00+00:00,2025-07-08 19:00:00+00:00,SWITCH_TO_LONG+TIME_EXIT,SHORT,-586.4399999999999,-264.48,-586.4399999999999,-850.92,-850.92,0,8,22944.0,22889.0,55.0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-07-09,2025-07-09,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-07-09 13:46:00+00:00,2025-07-09 13:47:00+00:00,2025-07-09 19:00:00+00:00,TIME_EXIT,LONG,-173.48,0.0,0.0,-173.48,-173.48,0,2,23064.75,22977.75,87.0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-07-10,2025-07-10,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2025-07-10 13:46:00+00:00,2025-07-10 13:47:00+00:00,2025-07-10 19:00:00+00:00,TIME_EXIT,SHORT,0.0,-68.48,0.0,-68.48,-68.48,0,2,23089.75,23022.0,67.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-07-11,2025-07-11,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-07-11 13:59:00+00:00,2025-07-11 14:00:00+00:00,2025-07-11 19:00:00+00:00,TIME_EXIT,LONG,59.52,0.0,0.0,59.52,59.52,1,2,22958.25,22870.0,88.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-07-14,2025-07-14,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-07-14 14:22:00+00:00,2025-07-14 14:23:00+00:00,2025-07-14 19:00:00+00:00,TIME_EXIT,LONG,140.76,0.0,0.0,140.76,140.76,1,1,22979.0,22852.0,127.0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-07-16,2025-07-16,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2025-07-16 13:50:00+00:00,2025-07-16 13:51:00+00:00,2025-07-16 19:00:00+00:00,TIME_EXIT,SHORT,0.0,-153.24,0.0,-153.24,-153.24,0,1,23090.0,23004.25,85.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-07-17,2025-07-17,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-07-17 13:49:00+00:00,2025-07-17 13:50:00+00:00,2025-07-17 15:59:00+00:00,TP_2R,LONG,753.78,0.0,0.0,753.78,753.78,1,3,23128.25,23065.75,62.5
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-07-18,2025-07-18,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2025-07-18 14:05:00+00:00,2025-07-18 14:06:00+00:00,2025-07-18 19:00:00+00:00,TIME_EXIT,SHORT,0.0,170.52,0.0,170.52,170.52,1,2,23310.0,23257.25,52.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-07-21,2025-07-21,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-07-21 13:46:00+00:00,2025-07-21 13:47:00+00:00,2025-07-21 19:00:00+00:00,TIME_EXIT,LONG,83.52,0.0,0.0,83.52,83.52,1,2,23348.75,23255.0,93.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-07-22,2025-07-22,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2025-07-22 13:46:00+00:00,2025-07-22 13:47:00+00:00,2025-07-22 19:00:00+00:00,TIME_EXIT,SHORT,0.0,2.26,0.0,2.26,2.26,1,1,23349.75,23258.75,91.0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-07-23,2025-07-23,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,True,2,2025-07-23 13:46:00+00:00,2025-07-23 13:47:00+00:00,2025-07-23 19:00:00+00:00,SWITCH_TO_LONG+TIME_EXIT,SHORT,273.04,-201.24,273.04,71.80000000000001,71.80000000000001,1,5,23264.25,23183.0,81.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-07-24,2025-07-24,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,True,2,2025-07-24 14:10:00+00:00,2025-07-24 14:11:00+00:00,2025-07-24 19:00:00+00:00,SWITCH_TO_LONG+TIME_EXIT,SHORT,-23.700000000000003,-294.48,-23.700000000000003,-318.18,-318.18,0,7,23399.5,23333.5,66.0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-07-25,2025-07-25,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-07-25 13:50:00+00:00,2025-07-25 13:51:00+00:00,2025-07-25 19:00:00+00:00,TIME_EXIT,LONG,461.04,0.0,0.0,461.04,461.04,1,4,23378.5,23330.25,48.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-07-28,2025-07-28,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-07-28 13:46:00+00:00,2025-07-28 13:47:00+00:00,2025-07-28 19:00:00+00:00,TIME_EXIT,LONG,-406.96,0.0,0.0,-406.96,-406.96,0,4,23505.0,23462.5,42.5
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-07-29,2025-07-29,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2025-07-29 13:50:00+00:00,2025-07-29 13:51:00+00:00,2025-07-29 15:29:00+00:00,TP_2R,SHORT,0.0,494.52,0.0,494.52,494.52,1,2,23652.25,23592.75,59.5
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-07-30,2025-07-30,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-07-30 13:46:00+00:00,2025-07-30 13:47:00+00:00,2025-07-30 19:00:00+00:00,TIME_EXIT,LONG,-653.22,0.0,0.0,-653.22,-653.22,0,3,23509.75,23450.25,59.5
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-07-31,2025-07-31,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2025-07-31 13:46:00+00:00,2025-07-31 13:47:00+00:00,2025-07-31 18:16:00+00:00,TP_2R,SHORT,0.0,534.26,0.0,534.26,534.26,1,1,23752.25,23620.5,131.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-08-04,2025-08-04,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-08-04 13:46:00+00:00,2025-08-04 13:47:00+00:00,2025-08-04 19:00:00+00:00,TIME_EXIT,LONG,186.52,0.0,0.0,186.52,186.52,1,2,23197.0,23088.75,108.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-08-05,2025-08-05,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-08-05 13:46:00+00:00,2025-08-05 13:47:00+00:00,2025-08-05 19:00:00+00:00,TIME_EXIT,LONG,-1398.72,0.0,0.0,-1398.72,-1398.72,0,3,23366.75,23303.5,63.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-08-06,2025-08-06,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-08-06 13:49:00+00:00,2025-08-06 13:50:00+00:00,2025-08-06 18:09:00+00:00,TP_2R,LONG,692.52,0.0,0.0,692.52,692.52,1,2,23228.0,23148.75,79.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-08-07,2025-08-07,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-08-07 13:57:00+00:00,2025-08-07 13:58:00+00:00,2025-08-07 19:00:00+00:00,TIME_EXIT,LONG,-1467.72,0.0,0.0,-1467.72,-1467.72,0,3,23648.0,23582.75,65.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-08-08,2025-08-08,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-08-08 13:46:00+00:00,2025-08-08 13:47:00+00:00,2025-08-08 19:00:00+00:00,TIME_EXIT,LONG,328.52,0.0,0.0,328.52,328.52,1,2,23614.25,23530.0,84.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-08-11,2025-08-11,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-08-11 13:58:00+00:00,2025-08-11 13:59:00+00:00,2025-08-11 19:00:00+00:00,TIME_EXIT,LONG,-434.96,0.0,0.0,-434.96,-434.96,0,4,23738.5,23681.0,57.5
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-08-12,2025-08-12,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,True,2,2025-08-12 13:50:00+00:00,2025-08-12 13:51:00+00:00,2025-08-12 19:00:00+00:00,SWITCH_TO_LONG+TIME_EXIT,SHORT,578.28,-223.74,578.28,354.53999999999996,354.53999999999996,1,4,23808.5,23710.0,98.5
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-08-13,2025-08-13,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2025-08-13 14:05:00+00:00,2025-08-13 14:06:00+00:00,2025-08-13 19:00:00+00:00,TIME_EXIT,SHORT,0.0,232.52,0.0,232.52,232.52,1,2,24069.0,24028.75,40.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-08-14,2025-08-14,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2025-08-14 13:48:00+00:00,2025-08-14 13:49:00+00:00,2025-08-14 19:00:00+00:00,TIME_EXIT,LONG,-24.48,0.0,0.0,-24.48,-24.48,0,2,23924.0,23841.25,82.75
